"Seller Products","Productos del vendedor"
"Add Product","Añadir producto"
"ID","ID"
"Name","Name"
"Type","Tipo"
"Attribute Set","Conjunto de atributos"
"Action","Acción"
"Edit","Editar"
"Delete","Borra"
"Item(s) ","Product(s) "
"Total Price","Precio total"
"Edit Attribute Set for Products :","Editar conjunto de atributos para productos:"
"Edit Attribute Set","Editar conjunto de atributos"
"No Data Found","Datos no encontrados"
"View","Ver"
"Edit Product","Editar producto"
"Order Status :","Estado de la orden"
"Order Date :","Fecha de orden"
"Create New Configurable Attributes","Crear nuevos atributos configurables"
"Attribute Code :","Código de atributo:"
"Attribute Set :","Conjunto de atributos:"
"Store Email Id","ID de correo electrónico de tienda"
"Contact Seller","Contactar con al vendedor"
"Enquiry","Solicitud"
"Submit Enquiry","Enviar consulta"
"My Store","Mi tienda"
"Product deleted successfully.","Producto eliminado con éxito"
"Product Id not found","Identificación del producto no encontrada"
"Something went wrong while deleting the Product.--------->","Algo salió mal al eliminar el Producto .--------->"
"Product Type","Tipo de producto"
"New Product","Nuevo Producto"
"Attribute Code","Código de atributo"
"Default Label","Default Label"
"Required","Required"
"System","System"
"Something went wrong while saving the Product.--------->%s","Algo salió mal al guardar el Producto .--------->% s"
"Your seller account has been removed previously, so to again add as seller please select yes","Su cuenta de vendedor ha sido eliminada previamente, por lo que para volver a agregar como vendedor, seleccione sí"
"You saved the attribute set.","Has guardado el conjunto de atributos."
"The Product has been saved.","El Producto ha sido guardado."
"You saved the product attribute.","Usted guardó el atributo del producto."
"You deleted the product attribute.","Has eliminado el atributo del producto."
"Thank you for registering with Main Website Store.","Gracias por registrarse en Main Website Store. "
"Elements","Elementos"
"Manage Sellers","Administrar vendedores"
"Manage Orders","Administrar Ordenes"
"Manage Payments","Administrar pagos"
"View Commission","Ver Comisión"
"Customer Enquiries","Consultas de clientes"
"View Reviews","Ver opiniones"
"Settings","Ajustes"
"Add New Seller","Añadir nuevo vendedor"
"Seller ID","Identificación del vendedor"
"Seller Since","Vendedor desde"
"Web Site","Sitio web"
"Store Status","Estado de la tienda"
"Is Seller","Es el vendedor"
"Account Lock","Bloqueo de cuenta"
"Create New Order","Crear nuevo pedido"
"Purchase Date","Fecha de compra"
"Bill-to Name","Nombre de Bill-to"
"Grand Total (Base)","Grand Total (Base)"
"Customer Group","Grupo de clientes"
"Shipping and Handling","Envío y manipulación"
"Total Refunded","Total Reembolsado"
"ship-to Name","enviar a nombre de"
"Disapprove this Seller","Desaprueba a este vendedor"
"Approve this Seller","Aprobar a este vendedor"
"Seller has been Approved.","El vendedor ha sido aprobado."
"Seller has been Disapproved.","El vendedor ha sido desaprobado."
"Something went wrong while disapproving Seller.","Se produjo un error al desaprobar al vendedor."
"Something went wrong while approving Seller.","Algo salió mal al aprobar Vendedor."
"This Payments no longer exists.","Este pago ya no existe."
"New Payments","Nuevos pagos"
"Cannot delete Payment","No se puede eliminar el pago"
"Something went wrong while saving the Payments.","Algo salió mal al guardar los pagos."
"The Payment has been saved.","El pago ha sido guardado."
"Something went wrong while saving the Payment.","Algo salió mal al guardar el pago."
"Add New Payment","Agregar nuevo pago"
"Transaction Id","Transacción ID"
"Amount","Monto"
"Created","Creado"
"We couldn't find any records.","No pudimos encontrar ningún registro."
"Reviews","Reseñas"
"Customer","Cliente"
"Rating","Rating"
"Review Title","Título de Opinión"
"Review Description","Descripción comentario *"
"Created at","Creado el"
"General Configuration","Configuración general"
"Module Enable","Módulo habilitado"
"License Key","Clave de licencia"
"License Status","Estado de la licencia"
"Commission","Comisión"
"Allow Seller to Manage Orders","Permitir que el vendedor administre pedidos"
"Seller Approval Required","Se requiere aprobación del vendedor"
"Product Approval Required","Se requiere aprobación del producto"
"Allow Category for Seller","Permitir categoría para el vendedor"
"Manage Links","Administración de enlaces"
"Become Seller Show on Signup Page","Conviértete en vendedor Mostrar en la página de registro"
"Enable Header Link","Habilitar el enlace de encabezado"
"Header Link Label","Etiqueta de enlace de encabezado"
"Enable Footer Link","Habilitar enlace de pie de página"
"Footer Link Label","Etiqueta de enlace de pie de página"
"Inventory","Inventario"
"Enable Low Notification","Habilitar baja notificación"
"Low Stock Quantity","Baja cantidad de stock"
"Approval from Admin","Aprobación del administrador"
"Get this from Module Developer","Obtener esto del desarrollador de módulos"
"In percent per product sale","En porcentaje por venta de producto"
"Enable/Disable header link","Activar / desactivar el enlace del encabezado"
"Label/Title for header link.","Etiqueta / Título para el enlace del encabezado."
"Enable/Disable Footer link","Activar / desactivar el enlace de pie de página"
"Label/Title for footer link.","Etiqueta / Título para el enlace de pie de página."
"Send ow stock notification mail to sellers.","Envíe el correo de notificación de stock a los vendedores."
"Send low stock notification mail to sellers when product quantity will be equal or less then this quantity.","Envíe un correo de notificación de stock bajo a los vendedores cuando la cantidad del producto sea igual o inferior a esta cantidad."
"Store Phone","Almacén # ____________________ Teléfono # _______________________"
"Store State","Almacene el estado"
"Seller Information","Información del vendedor"
"Store Meta Descriptions","Almacenar descripciones de meta"
"Order Id","ID de pedido"
"Entity Id","ID de la entidad"
"Seller Reviews","Reseñas del vendedor"
"Review Description ","Revisión Descripción"
"Review Status ","Estado de la Crítica "
"Seller Payments","Pagos del vendedor"
"Entity Idd","Entidad Idd"
"Assign Categories","Asignar categorías"
"Assign Seller Products","Asignar productos del vendedor"
"Product Price","Precio del producto"
"Purchased","Comprado"
"Ship-to Name","Enviar a nombre de"
"Purchase Point","Punto de compra"
"Create Payment","Crear pago"
"Seller Orders","Pedidos del vendedor"
"Assign Selected Products","Asignar productos seleccionados"
"Unassign Selected Products","Anular la asignación de los productos seleccionados "
"Save Payments","Ahorre el pago"
"Payments Information","Información de pagos"
"Marketplace","Mercado"
"Elements","Elementos"
"Manage Sellers","Administrar vendedores"
"Manage Orders","Manage Orders"
"Category Commission","Comisión de categoría"
"Manage Payments","Gestionar pagos"
"View Commission","Ver comisión"
"Customer Enquiries","Consultas de clientes"
"View Reviews","Ver comentarios"
"Settings","Configuraciones"
"Configuration","Configuración"
"Shipping Rates","Tarifas de envio"
"Edit Shipping Rate","Editar tarifa de envío"
"New Shipping Rate","Nueva tarifa de envío"
"Country","País"
"All Countries","Todos los países"
"Region","Región"
"All Regions","Todas las regiones"
"Leave blank or use * for All Zipcodes.","Déjelo en blanco o use * para Todos los códigos postales."
"Weight (and above)","Peso (y superior)"
"Order Subtotal (and above)","Subtotal del pedido (y superior)"
"# of Items (and above)","# de elementos (y superior)"
"Shipping Price : ","Precio de envío :"
"Add Shipping Rate","Agregar tarifa de envío"
"Export CSV","Exportar CSV"
"Import","Importar"
"Zip/Postal Code","Código postal"
"Shipping Rates Record","Registro de tarifas de envío"
"All","Todas"
"No Shipping Rates Added Yet","Aún no se agregaron tarifas de envío"
