"Invoice can not save","La facture ne peut pas enregistrer"
"Not Able to send Email","Pas en mesure d'envoyer un courriel"
"Store Name : ","Nom de la boutique "
"Contact Number : ","Téléphone "
"Address : ","Adresse: "
"Store Email : ","Email de la boutique "
"Ship to :","Envoyer à :"
"Order Date :","Date de commande :"
"Seller Order","Commande du vendeur"
"Create Attribute for Configurable Products :","Créer un attribut pour les produits configurables:"
"Attribute Code :","Code d'attribut:"
"Submit","Valider"
"Add Option","Ajout d'une option"
"Value","Value"
"Manage Options (Values of Your Attribute)","Gérer les options (Valeurs de votre attribut)"
"No","Non"
"Yes","Oui"
"Values Required : ","Valeurs requises "
"Attribute Label : ","Étiquette d'attribut: "
"Here are the products you are about to create.","Voici les produits que vous êtes sur le point de créer."
"New Product Review","Nouveau test de produit"
"Step 4: Summary","Étape 4: Résumé"
"Skip quantity at this time","Ignorer la quantité en ce moment"
"Quantity","Quantité"
"Skip price at this time","Passer le prix en ce moment"
"Price","Tar"
"Skip image uploading at this time","Passer l'image en cours de téléchargement"
"Images","Images"
"new products will be created. Use this step to customize images and price for your new products.","de nouveaux produits seront créés. Utilisez cette étape pour personnaliser les images et le prix de vos nouveaux produits."
"Based on your selections","En fonction de vos sélections"
"Step 3: Bulk Images, Price and Quantity","Étape 3: Images en vrac, prix et quantité"
"Select values from each attribute to include in this product. Each unique combination of values creates a unique product SKU.","Sélectionnez les valeurs de chaque attribut à inclure dans ce produit. Chaque combinaison unique de valeurs crée une référence de produit unique."
"Step 2: Attribute Values","Étape 2: Valeurs d'attribut"
"Comparable","|Comparable|"
"Searchable","Possibilité de le rechercher"
"Scope","Scope"
"Visible","Visible"
"System","Systèm"
"Required","Requis"
"Attribute Label","Étiquette d'attribut"
"Attribute Code","Code d'attribut"
"Selected Attributes:","Attributs sélectionnés:"
"Step 1: Select Attributes","Étape 1: Sélectionner les attributs"
"Next","Next"
"Back","Retour"
"Cancel","Annuler"
"Summary","Résumé"
"Select Attributes  ","Sélectionner les attributs  "
"Attribute Values","Valeurs d'attribut"
"Click here to add images.","Cliquez ici pour ajouter des images."
"Browse Files...","Parcourir les fichiers..."
"Thumbnail","Vignette"
"Swatch","Swatch"
"Small","Petit"
"Base","Base"
"Remove","Retirer"
"Product Image","Image du produit"
"Websites","Sites Web"
"Main Website","Site principal"
"Product in Websites","Produit dans les sites Web"
"Meta Description","Meta Description"
"Meta Keywords","Meta Keywords"
"Meta Title","Méta-titre"
"Search Engine Optimization","Optimisation du référencement"
"Remove","Retirer"
"Actions","Menu"
"Weight","Poids"
"Current Variations","Variations actuelles"
"Create Configurations","Créer des configurations"
"Edit Configurations","Modifier les configurations"
"Configurable products allow customers to choose options (Ex: shirt color). You need to create a simple product for each configuration (Ex: a product for each color)","Les produits configurables permettent aux clients de choisir des options (Ex: couleur de chemise). Vous devez créer un produit simple pour chaque configuration (Ex: un produit pour chaque couleur)"
"Configuration","Configuration"
"Short Description","brève description"
"Content","Contenu"
"Country of Manufacture","Pays de fabrication"
"Not Visible Individually","Non visible individuellement"
"Catalog","Catalogue"
"Search","Chercher"
"Catalog, Search","Catalogue, Recherche"
"Visibility","Visibilité"
"Set Product as New From :","Définir le produit comme nouveau à partir de:"
"Taxable Goods","Produits taxables"
"None","None"
"Tax Class","Classe de taxes"
"Out of Stock","Stock épuisé"
"In Stock","En stock "
"Stock Status","État des stocks "
"This item has no weight","Cet article n'a pas de poids"
"This item has weight","Cet article a un poids"
"Categories","Catégories"
"Enabled","Activé"
"Disabled","Désactivé"
"Enable Product","Activer le produit"
"Enter Product Details","Entrer les détails du produit"
"Add Option","Ajout d'une option"
"Manage Options (Values of Your Attribute)","Gérer les options (Valeurs de votre attribut)"
"Values Required : ","Valeurs requises "
"Attribute Label : ","Étiquette d'attribut: "
"Attribute Code :","Code d'attribut:"
"Edit Attribute for Configurable Products","Modifier l'attribut pour les produits configurables"
"Store URL","URL enregistrée"
"Select Attribute Set","Sélectionner un ensemble d'attributs"
"Select Product Type","Sélectionnez le type de produit"
"Product Option","Option de produit"
"Contact To Seller","Contacter le vendeur"
"Submit Enquire","Envoyer une demande"
"Enquire","Demander"
"Submit Your Query","Soumettez votre requête"
"Enquire submitted successfully to the seller","Demande soumise avec succès au vendeur"
"Customer Enquire","Client se renseigner"
"Customer Name","Nom du Client"
"Customer Email","Courriel du client"
"Seller Products","Produits du vendeur"
"Add Product","Ajouter un produit"
"No Product Found","Aucun produit trouvé "
"Customer Enquiries","Demandes de clients"
"Customer Enquiry","Demande de client"
"No Customer Enquiries Added Yet","Aucune demande de client ajoutée"
"Store Info","Infos sur le magasin"
"View Store","Voir magasin"
"Store Tax Identification Number","Numéro d'identification fiscale du magasin"
"Recomended Dimensions are 200 X 200","Les dimensions recommandées sont 200 X 200"
"Recomended Dimensions are 900 X 300(W X H)","Les dimensions recommandées sont 900 X 300 (WXH)"
"Submit","Valider"
"No file selected","Aucun fichier sélectionné"
"Commissions will update after order completion.","Les commissions seront mises à jour après la fin de la commande."
"Seller Review","Critique du vendeur"
"No Reviews Added Yet","Pas de commentaires ajoutés"
"Attribute Set","Attribute Set"
"Create New Attribute Set","Créer un nouvel ensemble d'attributs"
"Attribute Set Name","Nom de l'ensemble d'attributs"
"New Attribute Set","Nouvel ensemble d'attributs"
"Create Attribute Set for Products :","Créer un ensemble d'attributs pour les produits:"
"Attribute Set Name:","Nom de l'ensemble d'attributs:"
"Based On :","Basé sur :"
"Configurable Attributes","Attributs configurables"
"Create New Configurable Attributes","Créer de nouveaux attributs configurables"
"No Attributes Found","Aucun attribut trouvé"
"New Attribute","Nouvel attribut"
"Create Attribute for Configurable Products : ","Créer un attribut pour les produits configurables: "
"Attribute Code","Code d'attribut"
"Attribute Set :","Ensemble d'attributs:"
"Delete","Rayer"
"You really want to remove as seller ?","Vous voulez vraiment supprimer en tant que vendeur?"
"From","De"
"To","À"
"Order","Tri"
"Date","Date"
"1 Item","Article 1"
"per page","Par page"
"Show","Show"
"Seller Products","Produits du vendeur"
"Add Product","Ajouter un produit"
"ID","ID"
"Name","Nom"
"Type","Type"
"Attribute Set","Attribute Set"
"Action","Action"
"Edit","Modif"
"Delete","Rayer"
"Item(s) ","Article(s) "
"Total Price","Prix ​​total"
"Edit Attribute Set for Products :","Modifier l'ensemble d'attributs pour les produits:"
"Edit Attribute Set","Modifier l'ensemble d'attributs"
"No Data Found","Aucune donnée disponible"
"View","Vue"
"Edit Product","Modifier le produit "
"Order Status :","Statut de la commande : "
"Order Date :","Date de commande :"
"Create New Configurable Attributes","Créer de nouveaux attributs configurables"
"Attribute Code :","Code d'attribut:"
"Attribute Set :","Ensemble d'attributs:"
"Store Email Id","Enregistrer l'adresse e-mail"
"Contact Seller","Contacter le vendeur"
"Enquiry","Demande"
"Submit Enquiry","Soumettre une demande"
"My Store","Mon magasin"
"Product deleted successfully.","Produit supprimé avec succès."
"Product Id not found","Produit introuvable"
"Something went wrong while deleting the Product.--------->","Une erreur s'est produite lors de la suppression du produit .--------->"
"Product Type","Type de produit "
"New Product","Nouveau Produit"
"Attribute Code","Code d'attribut"
"Default Label","Étiquette par défaut"
"Required","Requis"
"System","Systèm"
"Something went wrong while saving the Product.--------->%s","Une erreur s'est produite lors de l'enregistrement du produit .--------->% s"
"Your seller account has been removed previously, so to again add as seller please select yes","Votre compte vendeur a été supprimé précédemment, donc pour ajouter à nouveau en tant que vendeur, veuillez sélectionner oui"
"You saved the attribute set.","Vous avez enregistré l'ensemble d'attributs."
"The Product has been saved.","Le produit a été enregistré."
"You saved the product attribute.","Vous avez enregistré l'attribut du produit."
"You deleted the product attribute.","Vous avez supprimé l'attribut du produit."
"Thank you for registering with Main Website Store.","Merci de vous être inscrit sur Main Website Store. "
"Elements","Éléments"
"Manage Sellers","Gérer les vendeurs"
"Manage Orders","Gérer les commandes"
"Manage Payments","Gérer les paiements"
"View Commission","Voir la Commission"
"Customer Enquiries","Demandes de clients"
"View Reviews","Voir les avis"
"Settings","Options"
"Add New Seller","Ajouter un nouveau vendeur"
"Seller ID","Identifiant du vendeur"
"Seller Since","Vendeur depuis"
"Web Site","Site Internet"
"Store Status","Statut du magasin"
"Is Seller","Est-vendeur"
"Account Lock","Verrouillage de compte"
"Create New Order","Créer une nouvelle commande"
"Purchase Date","date d'achat"
"Bill-to Name","Bill-to Name"
"Grand Total (Base)","Total général (base)"
"Customer Group","Groupe de clients"
"Shipping and Handling","Frais de livraison"
"Total Refunded","Total remboursé"
"ship-to Name","Ship-to Nom"
"Disapprove this Seller","Disapproez ce vendeur"
"Approve this Seller","Approuver ce vendeur"
"Seller has been Approved.","Le vendeur a été approuvé."
"Seller has been Disapproved.","Le vendeur a été refusé."
"Something went wrong while disapproving Seller.","Une erreur s'est produite lors de la désapprobation du vendeur."
"Something went wrong while approving Seller.","Une erreur s'est produite lors de l'approbation du vendeur."
"This Payments no longer exists.","Ce paiement n'existe plus."
"New Payments","Nouveaux paiements"
"Cannot delete Payment","Impossible de supprimer le paiement"
"Something went wrong while saving the Payments.","Une erreur s'est produite lors de l'enregistrement des paiements."
"The Payment has been saved.","Le paiement a été enregistré."
"Something went wrong while saving the Payment.","Une erreur s'est produite lors de l'enregistrement du paiement."
"Add New Payment","Ajouter un nouveau paiement"
"Transaction Id","Identifiant de transaction"
"Amount","Montant"
"Created","Créé"
"We couldn't find any records.","Nous n'avons trouvé aucun enregistrement."
"Reviews","Avis"
"Customer","Client"
"Rating","Note"
"Review Title","Titre du Commentaire"
"Review Description","Description de l'avis"
"Created at","Créé à"
"General Configuration","Configuration générale"
"Module Enable","Module Enable"
"License Key","Clé de licence"
"License Status","Statut de la licence"
"Commission","Commission"
"Allow Seller to Manage Orders","Autoriser le vendeur à gérer les commandes"
"Seller Approval Required","Approbation du vendeur requise"
"Product Approval Required","Approbation de produit requise"
"Allow Category for Seller","Autoriser la catégorie pour le vendeur"
"Manage Links","Gérer les liens"
"Become Seller Show on Signup Page","Devenez Vendeur Afficher sur la page d'inscription"
"Enable Header Link","Activer le lien d'en-tête"
"Header Link Label","Titre du lien d'en-tête"
"Enable Footer Link","Activer le lien de pied de page"
"Footer Link Label","Label de lien de pied de page"
"Inventory","Inventaire"
"Enable Low Notification","Activer la notification faible"
"Low Stock Quantity","Faible quantité de stock"
"Approval from Admin","Approbation de l'administrateur"
"Get this from Module Developer","Obtenir ceci de Module Developer"
"In percent per product sale","En pourcentage par vente de produit"
"Enable/Disable header link","Activer / Désactiver le lien d'en-tête"
"Label/Title for header link.","Étiquette / Titre pour le lien d'en-tête."
"Enable/Disable Footer link","Activer / Désactiver le lien Pied de page"
"Label/Title for footer link.","Étiquette / Titre pour le lien de pied de page."
"Send ow stock notification mail to sellers.","Envoyer un e-mail de notification de stock aux vendeurs."
"Send low stock notification mail to sellers when product quantity will be equal or less then this quantity.","Envoyer un courrier de notification de stock faible aux vendeurs lorsque la quantité de produit sera égale ou inférieure à cette quantité."
"Store Phone","Téléphone du magasin"
"Store State","État du magasin"
"Seller Information","Information du vendeur"
"Store Meta Descriptions","Store Meta Descriptions"
"Order Id","ID de commande"
"Entity Id","Identifiant d'entité"
"Seller Reviews","Évaluations des vendeurs"
"Review Description ","Description de l'avis "
"Review Status ","État de la révision "
"Seller Payments","Paiements du vendeur"
"Entity Idd","Entité Idd"
"Assign Categories","Attribuer des catégories"
"Assign Seller Products","Affecter des produits de vendeur"
"Product Price","Prix ​​du produit"
"Purchased","Acheté"
"Ship-to Name","Nom de l'expéditeur"
"Purchase Point","Point d'achat"
"Create Payment","Créer un paiement"
"Seller Orders","Commandes du vendeur"
"Assign Selected Products","Affecter les produits sélectionnés"
"Unassign Selected Products","Désattribuer les produits sélectionnés "
"Save Payments","Enregistrer le paiement"
"Payments Information","Informations sur les paiements"
"Shipping Rates","Frais d'envoi"
"Edit Shipping Rate","Modifier le tarif d'expédition"
"New Shipping Rate","Nouveau tarif d'expédition"
"Country","Pays"
"All Countries","Tous les pays"
"Region","Région"
"All Regions","Toutes les régions"
"Leave blank or use * for All Zipcodes.","Laissez vide ou utilisez * pour tous les codes postaux."
"Weight (and above)","Poids (et plus)"
"Order Subtotal (and above)","Sous-total de la commande (et plus)"
"# of Items (and above)","Nombre d'articles (et plus)"
"Shipping Price : ","Prix de l'expédition :"
"Add Shipping Rate","Ajouter un tarif d'expédition"
"Export CSV","Exporter CSV"
"Import","Importer"
"Zip/Postal Code","Zip / code postal"
"Shipping Rates Record","Enregistrement des tarifs d'expédition"
"All","Tout"
"No Shipping Rates Added Yet","Aucun frais de livraison ajouté pour le moment"
